"","Term","Ont","N","DE","P.DE"
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","BP",427,18,0.00000000000000000572718502197605
"GO:0004984","olfactory receptor activity","MF",427,18,0.00000000000000000572718502197605
"GO:0007608","sensory perception of smell","BP",454,18,0.0000000000000000169241430324265
"GO:0050907","detection of chemical stimulus involved in sensory perception","BP",477,18,0.0000000000000000404121885779434
"GO:0009593","detection of chemical stimulus","BP",512,18,0.00000000000000013998724915333
"GO:0007606","sensory perception of chemical stimulus","BP",526,18,0.000000000000000224395500577252
"GO:0050906","detection of stimulus involved in sensory perception","BP",531,18,0.000000000000000264726291848982
"GO:0051606","detection of stimulus","BP",691,18,0.0000000000000252546435056124
"GO:0007600","sensory perception","BP",977,20,0.0000000000000580413793588509
"GO:0004930","G protein-coupled receptor activity","MF",866,19,0.0000000000000871294002895489
"GO:0050877","nervous system process","BP",1437,21,0.00000000000751141044312399
"GO:0004888","transmembrane signaling receptor activity","MF",1277,20,0.00000000000817117321895328
"GO:0038023","signaling receptor activity","MF",1484,20,0.00000000012258721850157
"GO:0005549","odorant binding","MF",102,8,0.000000000152331974123893
"GO:0060089","molecular transducer activity","MF",1538,20,0.000000000231581811312759
"GO:0007186","G protein-coupled receptor signaling pathway","BP",1371,19,0.000000000263701058260281
"GO:0003008","system process","BP",2216,21,0.0000000216149893590078
"GO:0032039","integrator complex","CC",28,4,0.000000667096081004667
"GO:0034472","snRNA 3'-end processing","BP",30,4,0.00000088961046571809
"GO:0016180","snRNA processing","BP",36,4,0.00000189120994489187
