"","Term","Ont","N","DE","P.DE"
"GO:0005634","nucleus","CC",7932,2581,4.66750172409766e-243
"GO:0003676","nucleic acid binding","MF",4349,1674,3.84532335260297e-214
"GO:0005654","nucleoplasm","CC",3512,1429,1.11524284900464e-202
"GO:0090304","nucleic acid metabolic process","BP",5735,1971,2.17066972254977e-190
"GO:0006139","nucleobase-containing compound metabolic process","BP",6411,2110,2.44038638338879e-181
"GO:1901363","heterocyclic compound binding","MF",6241,2066,2.63349864162956e-179
"GO:0097159","organic cyclic compound binding","MF",6328,2077,3.0974508200327e-175
"GO:0046483","heterocycle metabolic process","BP",6570,2129,1.36425673132243e-173
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,3150,7.32945485709392e-173
"GO:0006725","cellular aromatic compound metabolic process","BP",6615,2136,3.68633948866733e-172
"GO:0019219","regulation of nucleobase-containing compound metabolic process","BP",4140,1535,1.35288285534761e-171
"GO:0044424","intracellular part","CC",15063,3758,1.18855762455812e-168
"GO:0005622","intracellular","CC",15073,3759,2.40723415476949e-168
"GO:0003677","DNA binding","MF",2518,1085,5.58366470965179e-168
"GO:1901360","organic cyclic compound metabolic process","BP",6839,2165,7.98576779521749e-163
"GO:0044260","cellular macromolecule metabolic process","BP",8352,2490,6.94831907460922e-160
"GO:0043229","intracellular organelle","CC",13294,3447,4.67001979836593e-159
"GO:0034641","cellular nitrogen compound metabolic process","BP",7161,2220,1.11459681897153e-155
"GO:0044428","nuclear part","CC",5023,1721,2.10123638741421e-155
"GO:0031981","nuclear lumen","CC",4594,1606,2.06658446853195e-151
