"","Term","Ont","N","DE","P.DE"
"GO:0044391","ribosomal subunit","CC",190,67,7.84272382465917e-50
"GO:0005840","ribosome","CC",272,72,9.52429069044109e-44
"GO:0003735","structural constituent of ribosome","MF",202,61,7.48407237407031e-41
"GO:0006614","SRP-dependent cotranslational protein targeting to membrane","BP",105,45,3.16312700155584e-38
"GO:0022626","cytosolic ribosome","CC",112,46,5.0634902676714e-38
"GO:0006613","cotranslational protein targeting to membrane","BP",109,45,2.43964384001396e-37
"GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","BP",120,46,2.19085109949836e-36
"GO:0045047","protein targeting to ER","BP",118,45,1.68885209342059e-35
"GO:0072599","establishment of protein localization to endoplasmic reticulum","BP",122,45,9.65510546741658e-35
"GO:0070972","protein localization to endoplasmic reticulum","BP",147,46,0.0000000000000000000000000000000843364572056727
"GO:0000956","nuclear-transcribed mRNA catabolic process","BP",207,53,0.000000000000000000000000000000136463427780422
"GO:0044445","cytosolic part","CC",247,57,0.000000000000000000000000000000266074972747846
"GO:0006413","translational initiation","BP",193,51,0.000000000000000000000000000000370348679132988
"GO:0019083","viral transcription","BP",177,47,0.000000000000000000000000000067474222989655
"GO:0006412","translation","BP",714,92,0.0000000000000000000000000000712998798041185
"GO:0015934","large ribosomal subunit","CC",121,40,0.0000000000000000000000000000755407241688706
"GO:0019080","viral gene expression","BP",191,48,0.000000000000000000000000000262896607903267
"GO:0043043","peptide biosynthetic process","BP",739,92,0.000000000000000000000000000977359695708592
"GO:0006612","protein targeting to membrane","BP",202,48,0.00000000000000000000000000400736806404586
"GO:0043604","amide biosynthetic process","BP",876,97,0.00000000000000000000000027883379545592
