"","Term","Ont","N","DE","P.DE"
"GO:0005654","nucleoplasm","CC",3512,458,7.24609174959183e-115
"GO:0044428","nuclear part","CC",5023,537,3.65920747496749e-104
"GO:0005634","nucleus","CC",7932,679,3.51789774865e-98
"GO:0031981","nuclear lumen","CC",4594,501,1.84652959719588e-97
"GO:0005694","chromosome","CC",1075,213,6.52507743296763e-79
"GO:0070013","intracellular organelle lumen","CC",5740,534,2.80800329982626e-78
"GO:0031974","membrane-enclosed lumen","CC",5740,534,2.80800329982626e-78
"GO:0043233","organelle lumen","CC",5740,534,2.80800329982626e-78
"GO:0003676","nucleic acid binding","MF",4349,454,3.07204622732156e-78
"GO:0090304","nucleic acid metabolic process","BP",5735,532,2.49533579974623e-77
"GO:0006139","nucleobase-containing compound metabolic process","BP",6411,563,1.37718222768552e-74
"GO:0046483","heterocycle metabolic process","BP",6570,567,2.488071748903e-72
"GO:0006725","cellular aromatic compound metabolic process","BP",6615,568,1.2279808309744e-71
"GO:0051276","chromosome organization","BP",1230,214,1.86532216352395e-68
"GO:0044427","chromosomal part","CC",951,186,2.57760517835622e-67
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,776,3.37974492070091e-66
"GO:1901360","organic cyclic compound metabolic process","BP",6839,568,9.06074110173866e-66
"GO:0034641","cellular nitrogen compound metabolic process","BP",7161,583,3.62287895516609e-65
"GO:0006259","DNA metabolic process","BP",1026,187,1.49155005626788e-62
"GO:0043229","intracellular organelle","CC",13294,833,6.5081082588205e-61
