"","Term","Ont","N","DE","P.DE"
"GO:1901363","heterocyclic compound binding","MF",6241,209,0.0000000000339838605499797
"GO:0097159","organic cyclic compound binding","MF",6328,210,0.0000000000716206004908932
"GO:0005634","nucleus","CC",7932,242,0.00000000434031993426887
"GO:0005488","binding","MF",15267,398,0.00000000990041142993778
"GO:0003676","nucleic acid binding","MF",4349,149,0.0000000350001209532672
"GO:0005654","nucleoplasm","CC",3512,124,0.000000166426554444598
"GO:0044424","intracellular part","CC",15063,389,0.000000272942409546215
"GO:0005622","intracellular","CC",15073,389,0.000000307584795642357
"GO:0006397","mRNA processing","BP",541,33,0.000000331931216723366
"GO:0003674","molecular_function","MF",17697,437,0.000000408126518872342
"GO:0008380","RNA splicing","BP",469,30,0.000000426964871363789
"GO:0016071","mRNA metabolic process","BP",877,42,0.0000050770739509937
"GO:0046872","metal ion binding","MF",4189,135,0.00000677440518291304
"GO:0043226","organelle","CC",14144,364,0.00000921043004413697
"GO:0043229","intracellular organelle","CC",13294,346,0.0000102440208701551
"GO:0044451","nucleoplasm part","CC",1126,49,0.0000111363468452057
"GO:0043169","cation binding","MF",4279,136,0.0000127738016902102
"GO:0016607","nuclear speck","CC",397,24,0.0000157765987787853
"GO:0043167","ion binding","MF",6218,184,0.0000157983597221294
"GO:0016604","nuclear body","CC",778,37,0.0000219479608792738
