"","Term","Ont","N","DE","P.DE"
"GO:0005634","nucleus","CC",7932,1990,2.76743539309356e-201
"GO:0005654","nucleoplasm","CC",3512,1149,3.27035547914713e-183
"GO:0003676","nucleic acid binding","MF",4349,1267,1.2565400171164e-156
"GO:0044428","nuclear part","CC",5023,1375,3.52460379041222e-147
"GO:0031981","nuclear lumen","CC",4594,1289,1.36584220991563e-144
"GO:0090304","nucleic acid metabolic process","BP",5735,1480,2.79436126799919e-136
"GO:0019219","regulation of nucleobase-containing compound metabolic process","BP",4140,1181,8.18030228913711e-135
"GO:0006139","nucleobase-containing compound metabolic process","BP",6411,1593,5.18717962328833e-134
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,2375,6.13267434923181e-132
"GO:0006725","cellular aromatic compound metabolic process","BP",6615,1613,9.66392144562541e-128
"GO:0046483","heterocycle metabolic process","BP",6570,1605,1.31971882724969e-127
"GO:1901363","heterocyclic compound binding","MF",6241,1548,2.01180706541654e-127
"GO:0097159","organic cyclic compound binding","MF",6328,1560,3.65434207000934e-126
"GO:0003677","DNA binding","MF",2518,826,1.4171324891942e-123
"GO:0044424","intracellular part","CC",15063,2806,8.88092311400052e-120
"GO:0005622","intracellular","CC",15073,2807,1.0699417548746e-119
"GO:1901360","organic cyclic compound metabolic process","BP",6839,1629,7.74052307832463e-119
"GO:0044260","cellular macromolecule metabolic process","BP",8352,1875,2.34668249572629e-118
"GO:0034641","cellular nitrogen compound metabolic process","BP",7161,1673,5.81638155282187e-115
"GO:0043229","intracellular organelle","CC",13294,2577,5.13666483672466e-114
