"","Term","Ont","N","DE","P.DE"
"GO:0044424","intracellular part","CC",15063,1440,2.28902888686195e-65
"GO:0005622","intracellular","CC",15073,1440,4.64544374920941e-65
"GO:0043229","intracellular organelle","CC",13294,1329,2.092688347854e-63
"GO:0005654","nucleoplasm","CC",3512,532,1.43982778431392e-60
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,1198,1.6122858541166e-59
"GO:0044260","cellular macromolecule metabolic process","BP",8352,958,3.8031636537578e-58
"GO:0043227","membrane-bounded organelle","CC",13019,1297,3.06366643306291e-57
"GO:0005634","nucleus","CC",7932,920,1.1375256529701e-56
"GO:0034645","cellular macromolecule biosynthetic process","BP",4961,659,2.28632389283489e-55
"GO:0043226","organelle","CC",14144,1364,5.7483778310512e-55
"GO:0009059","macromolecule biosynthetic process","BP",5114,671,1.38628800748909e-54
"GO:0003676","nucleic acid binding","MF",4349,599,2.10808872963557e-54
"GO:0019219","regulation of nucleobase-containing compound metabolic process","BP",4140,572,9.88097247909741e-52
"GO:0006351","transcription, DNA-templated","BP",3668,525,2.44040987890109e-51
"GO:0097659","nucleic acid-templated transcription","BP",3716,529,4.70526297377521e-51
"GO:0032774","RNA biosynthetic process","BP",3733,529,2.08159629689834e-50
"GO:0044271","cellular nitrogen compound biosynthetic process","BP",5029,648,4.67805275357171e-49
"GO:0044249","cellular biosynthetic process","BP",6168,749,7.61955552996426e-49
"GO:0051252","regulation of RNA metabolic process","BP",3822,532,3.04584867579883e-48
"GO:1901576","organic substance biosynthetic process","BP",6259,753,1.60471885767598e-47
