"","Term","Ont","N","DE","P.DE"
"GO:0046907","intracellular transport","BP",1847,12,0.000060544854056758
"GO:0007264","small GTPase mediated signal transduction","BP",571,7,0.0000626524323684471
"GO:0098563","intrinsic component of synaptic vesicle membrane","CC",47,3,0.0000832290689539835
"GO:0051649","establishment of localization in cell","BP",2242,13,0.0000879466511505003
"GO:2000601","positive regulation of Arp2/3 complex-mediated actin nucleation","BP",8,2,0.0000882501554135779
"GO:0031209","SCAR complex","CC",8,2,0.0000882501554135779
"GO:0007265","Ras protein signal transduction","BP",448,6,0.000138291855759716
"GO:0051650","establishment of vesicle localization","BP",290,5,0.000165088116289645
"GO:0035721","intraciliary retrograde transport","BP",12,2,0.000207072871117706
"GO:0051648","vesicle localization","BP",306,5,0.000211867940740913
"GO:0001959","regulation of cytokine-mediated signaling pathway","BP",177,4,0.00028462151071341
"GO:0051127","positive regulation of actin nucleation","BP",15,2,0.00032831104131059
"GO:0060759","regulation of response to cytokine stimulus","BP",190,4,0.000372518666653214
"GO:0048791","calcium ion-regulated exocytosis of neurotransmitter","BP",16,2,0.000374785845930832
"GO:0034315","regulation of Arp2/3 complex-mediated actin nucleation","BP",16,2,0.000374785845930832
"GO:0012506","vesicle membrane","CC",794,7,0.000476196338680778
"GO:0099003","vesicle-mediated transport in synapse","BP",207,4,0.000514827474839886
"GO:0030658","transport vesicle membrane","CC",208,4,0.000524247729030399
"GO:0032991","protein-containing complex","CC",6151,21,0.000638538179036483
"GO:0050765","negative regulation of phagocytosis","BP",22,2,0.000716554946098457
