File Name,TUCR.Run.20190911 (CELLFRAC U44.U48.GAPDH.PPIA.110.193.62.427) (U251.A172).pcrd,,,,,,
Created By User,admin,,,,,,
Notes,,,,,,,
ID,,,,,,,
Run Started,09/11/2019 20:54:33 UTC,,,,,,
Run Ended,09/11/2019 23:05:52 UTC,,,,,,
Sample Vol,20,,,,,,
Lid Temp,105,,,,,,
Protocol File Name,qPCR Protocol (TUCRs).prcl,,,,,,
Plate Setup File Name,TUCR Cell Frac.pltd,,,,,,
Base Serial Number,BR004664,,,,,,
Optical Head Serial Number,788BR04573,,,,,,
CFX Manager Version,3.1.1517.0823. ,,,,,,
,,,,,,,
Well group,All Wells,,,,,,
Amplification step,3,,,,,,
Melt step,7,,,,,,
,,,,,,,
,,,,,,,
Well,Fluor,Target,Content,Sample,Cq,Starting Quantity (SQ),End RFU
A01,SYBR,U44,Unkn,U251 NF,24.6995155481407,NaN,3579.14348565167
A02,SYBR,U44,Unkn,U251 NF,25.6773241662082,NaN,3274.11362125864
A03,SYBR,U44,Unkn,U251 NF,32.7792761044896,NaN,1102.05081504526
A04,SYBR,U48,Unkn,U251 NF,24.1826797401408,NaN,1225.5068932147
A05,SYBR,U48,Unkn,U251 NF,24.0073390185857,NaN,1350.95473539888
A06,SYBR,U48,Unkn,U251 NF,24.3924713142929,NaN,1106.96613871612
A07,SYBR,uc.110,Unkn,U251 NF,25.2512014600885,NaN,3840.95822012701
A08,SYBR,uc.110,Unkn,U251 NF,25.7181185823166,NaN,3612.01276953286
A09,SYBR,uc.110,Unkn,U251 NF,25.3934592865645,NaN,3549.17084922584
A10,SYBR,uc.193,Unkn,U251 NF,22.1588136959093,NaN,2335.66994050829
A11,SYBR,uc.193,Unkn,U251 NF,22.0535462341273,NaN,2012.50264170299
A12,SYBR,uc.193,Unkn,U251 NF,22.2339663449328,NaN,2019.89398899572
B01,SYBR,U44,Unkn,U251 CF,34.5183657924503,NaN,1074.46562046736
B02,SYBR,U44,Unkn,U251 CF,30.9519004788327,NaN,2561.26524106433
B03,SYBR,U44,Unkn,U251 CF,31.2490781318571,NaN,2420.37285947757
B04,SYBR,U48,Unkn,U251 CF,29.036658062999,NaN,1087.77840992503
B05,SYBR,U48,Unkn,U251 CF,29.1805122183878,NaN,1033.36014122692
B06,SYBR,U48,Unkn,U251 CF,29.1070603103733,NaN,1104.85561577933
B07,SYBR,uc.110,Unkn,U251 CF,28.6923623049694,NaN,3401.36015607831
B08,SYBR,uc.110,Unkn,U251 CF,28.6929330714358,NaN,3135.40155075949
B09,SYBR,uc.110,Unkn,U251 CF,28.7420758031972,NaN,3064.88129477689
B10,SYBR,uc.193,Unkn,U251 CF,25.7343441236742,NaN,2316.63971728839
B11,SYBR,uc.193,Unkn,U251 CF,25.7019137408585,NaN,2226.36187183911
B12,SYBR,uc.193,Unkn,U251 CF,25.9533898773978,NaN,1943.49715740242
C01,SYBR,U44,Unkn,A172 NF,25.994576425451,NaN,2752.21528427918
C02,SYBR,U44,Unkn,A172 NF,25.2398614101954,NaN,3298.23667986016
C03,SYBR,U44,Unkn,A172 NF,25.2034696184988,NaN,3431.25140216275
C04,SYBR,U48,Unkn,A172 NF,23.8799873814128,NaN,1339.72864043005
C05,SYBR,U48,Unkn,A172 NF,24.4427080487868,NaN,1075.7765063724
C06,SYBR,U48,Unkn,A172 NF,24.0286892581896,NaN,1299.41844140321
C07,SYBR,uc.110,Unkn,A172 NF,26.0024522425202,NaN,3241.01696300522
C08,SYBR,uc.110,Unkn,A172 NF,25.9880650384564,NaN,3047.47592821262
C09,SYBR,uc.110,Unkn,A172 NF,26.0246229001697,NaN,3070.97110324349
C10,SYBR,uc.193,Unkn,A172 NF,24.2168603353955,NaN,1979.66644602845
C11,SYBR,uc.193,Unkn,A172 NF,24.2706078877643,NaN,1898.62085535096
C12,SYBR,uc.193,Unkn,A172 NF,24.262109702893,NaN,1899.29172988234
D01,SYBR,U44,Unkn,A172 CF,29.0505414903735,NaN,2767.52025355401
D02,SYBR,U44,Unkn,A172 CF,29.4160264949753,NaN,2378.06330234936
D03,SYBR,U44,Unkn,A172 CF,NaN,NaN,-1.23708762105689
D04,SYBR,U48,Unkn,A172 CF,27.931866433187,NaN,1286.13282727779
D05,SYBR,U48,Unkn,A172 CF,28.0023461474801,NaN,1238.1152140614
D06,SYBR,U48,Unkn,A172 CF,28.1087854719519,NaN,1201.57102901463
D07,SYBR,uc.110,Unkn,A172 CF,25.8336083099485,NaN,3282.76587208023
D08,SYBR,uc.110,Unkn,A172 CF,26.0153029314759,NaN,2496.42400165512
D09,SYBR,uc.110,Unkn,A172 CF,NaN,NaN,-0.302410867699746
D10,SYBR,uc.193,Unkn,A172 CF,26.4571801483057,NaN,2208.99452910993
