"","Term","Ont","N","DE","P.DE"
"GO:0048706","embryonic skeletal system development","BP",126,5,0.00000000364306768833108
"GO:0001501","skeletal system development","BP",518,6,0.000000105275449782662
"GO:0048704","embryonic skeletal system morphogenesis","BP",93,4,0.000000128119601293844
"GO:0048598","embryonic morphogenesis","BP",586,6,0.000000218218551164653
"GO:0048562","embryonic organ morphogenesis","BP",288,5,0.000000228563081338132
"GO:0048568","embryonic organ development","BP",428,5,0.00000161886541903351
"GO:0007389","pattern specification process","BP",446,5,0.00000198217072221025
"GO:0009952","anterior/posterior pattern specification","BP",219,4,0.00000395227006658587
"GO:0009790","embryo development","BP",1017,6,0.00000549247771625825
"GO:0048705","skeletal system morphogenesis","BP",239,4,0.00000558826742846869
"GO:0006357","regulation of transcription by RNA polymerase II","BP",2683,8,0.00000977217305716467
"GO:0043009","chordate embryonic development","BP",627,5,0.0000104732380108089
"GO:0009792","embryo development ending in birth or egg hatching","BP",644,5,0.0000119265178501587
"GO:0006366","transcription by RNA polymerase II","BP",2818,8,0.0000141951097884097
"GO:0003002","regionalization","BP",351,4,0.0000254102518533717
