"","Term","Ont","N","DE","P.DE"
"GO:0002366","leukocyte activation involved in immune response","BP",707,64,0.00000000000000000000225485465618228
"GO:0002263","cell activation involved in immune response","BP",711,64,0.00000000000000000000303659077097082
"GO:0001775","cell activation","BP",1440,92,0.0000000000000000000719780212191698
"GO:0045321","leukocyte activation","BP",1284,86,0.0000000000000000000755343109356053
"GO:0045055","regulated exocytosis","BP",794,65,0.000000000000000000212717943105473
"GO:0002274","myeloid leukocyte activation","BP",651,58,0.000000000000000000432219089475505
"GO:0016192","vesicle-mediated transport","BP",2107,114,0.000000000000000000499759278975836
"GO:0043299","leukocyte degranulation","BP",534,52,0.000000000000000000740056627115778
"GO:0002275","myeloid cell activation involved in immune response","BP",544,52,0.00000000000000000166170520946073
"GO:0002283","neutrophil activation involved in immune response","BP",488,49,0.00000000000000000227928941156573
"GO:0006887","exocytosis","BP",903,68,0.00000000000000000243653293978458
"GO:0002444","myeloid leukocyte mediated immunity","BP",551,52,0.00000000000000000289337995095528
"GO:0042119","neutrophil activation","BP",498,49,0.00000000000000000528134953376653
"GO:0002446","neutrophil mediated immunity","BP",499,49,0.00000000000000000573731371867552
"GO:0036230","granulocyte activation","BP",504,49,0.00000000000000000865190117276446
"GO:0043312","neutrophil degranulation","BP",485,48,0.00000000000000000931848289868947
"GO:0002252","immune effector process","BP",1265,79,0.000000000000000173681617395069
"GO:0006955","immune response","BP",2279,114,0.000000000000000181166059782795
