"","Term","Ont","N","DE","P.DE"
"GO:0043981","histone H4-K5 acetylation","BP",16,2,0.000416611864276054
"GO:0043982","histone H4-K8 acetylation","BP",16,2,0.000416611864276054
"GO:0061984","catabolite repression","BP",1,1,0.00190355329949243
"GO:0090295","nitrogen catabolite repression of transcription","BP",1,1,0.00190355329949243
"GO:0001081","nitrogen catabolite repression of transcription from RNA polymerase II promoter","BP",1,1,0.00190355329949243
"GO:0046778","modification by virus of host mRNA processing","BP",2,1,0.00380357582213209
"GO:0090293","nitrogen catabolite regulation of transcription","BP",2,1,0.00380357582213209
"GO:0001079","nitrogen catabolite regulation of transcription from RNA polymerase II promoter","BP",2,1,0.00380357582213209
"GO:0021568","rhombomere 2 development","BP",2,1,0.00380357582213209
"GO:0021658","rhombomere 3 morphogenesis","BP",2,1,0.00380357582213209
"GO:0021593","rhombomere morphogenesis","BP",2,1,0.00380357582213209
"GO:0036324","vascular endothelial growth factor receptor-2 signaling pathway","BP",2,1,0.00380357582213209
"GO:0009822","alkaloid catabolic process","BP",3,1,0.00570007394489569
"GO:0035284","brain segmentation","BP",3,1,0.00570007394489569
