"","Term","Ont","N","DE","P.DE"
"GO:2000515","negative regulation of CD4-positive, alpha-beta T cell activation","BP",29,2,0.000174196818628698
"GO:0046636","negative regulation of alpha-beta T cell activation","BP",38,2,0.000300568475670691
"GO:0021754","facial nucleus development","BP",1,1,0.000683326825458797
"GO:2000514","regulation of CD4-positive, alpha-beta T cell activation","BP",61,2,0.000775425348341209
"GO:0021570","rhombomere 4 development","BP",2,1,0.00136622004674269
"GO:0035710","CD4-positive, alpha-beta T cell activation","BP",92,2,0.00175240508232092
"GO:0046634","regulation of alpha-beta T cell activation","BP",93,2,0.00179022090321991
"GO:0006311","meiotic gene conversion","BP",3,1,0.0020486799178423
"GO:0021571","rhombomere 5 development","BP",3,1,0.0020486799178423
"GO:0050868","negative regulation of T cell activation","BP",112,2,0.00258201035681792
"GO:0035822","gene conversion","BP",4,1,0.00273070669261166
"GO:0007060","male meiosis chromosome segregation","BP",4,1,0.00273070669261166
"GO:1903038","negative regulation of leukocyte cell-cell adhesion","BP",129,2,0.00340672679471154
"GO:0046631","alpha-beta T cell activation","BP",138,2,0.00388698785273468
"GO:0051026","chiasma assembly","BP",6,1,0.00409346196789484
"GO:0051250","negative regulation of lymphocyte activation","BP",146,2,0.00433890150378549
"GO:2001181","positive regulation of interleukin-10 secretion","BP",7,1,0.00477419097543552
"GO:0021546","rhombomere development","BP",7,1,0.00477419097543552
