"","Term","Ont","N","DE","P.DE"
"GO:0009952","anterior/posterior pattern specification","BP",219,6,0.00000000389448260536908
"GO:0003002","regionalization","BP",351,6,0.0000000648008737445098
"GO:0007389","pattern specification process","BP",446,6,0.00000026651857568255
"GO:0048705","skeletal system morphogenesis","BP",239,5,0.000000380651497283834
"GO:0048704","embryonic skeletal system morphogenesis","BP",93,4,0.000000384594420454879
"GO:0048706","embryonic skeletal system development","BP",126,4,0.00000130149656370769
"GO:0009887","animal organ morphogenesis","BP",1068,7,0.00000254816197636015
"GO:0001501","skeletal system development","BP",518,5,0.0000167945797660949
"GO:0060272","embryonic skeletal joint morphogenesis","BP",11,2,0.0000237645476429518
"GO:0048562","embryonic organ morphogenesis","BP",288,4,0.0000342533672656941
"GO:0072498","embryonic skeletal joint development","BP",14,2,0.0000392734838441351
"GO:0043009","chordate embryonic development","BP",627,5,0.0000420414066364718
"GO:0009792","embryo development ending in birth or egg hatching","BP",644,5,0.0000477743797130462
"GO:0001759","organ induction","BP",22,2,0.0000993832595707783
"GO:0048568","embryonic organ development","BP",428,4,0.000159197039010417
"GO:0009954","proximal/distal pattern formation","BP",31,2,0.000199355395558418
"GO:0048736","appendage development","BP",179,3,0.000222377558961827
"GO:0060173","limb development","BP",179,3,0.000222377558961827
"GO:0010092","specification of animal organ identity","BP",33,2,0.000226188139493839
