"","Term","Ont","N","DE","P.DE"
"GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator","BP",78,4,0.00000231368874405848
"GO:0042771","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","BP",45,3,0.0000220157221969194
"GO:0097193","intrinsic apoptotic signaling pathway","BP",289,5,0.0000227394668400889
"GO:0007000","nucleolus organization","BP",7,2,0.0000299065894291301
"GO:0097190","apoptotic signaling pathway","BP",602,6,0.0000689929307194022
"GO:0043065","positive regulation of apoptotic process","BP",672,6,0.000126476096239943
"GO:0043068","positive regulation of programmed cell death","BP",680,6,0.000134943120074007
"GO:0010942","positive regulation of cell death","BP",730,6,0.00019866355053272
"GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","BP",104,3,0.000269429656508609
"GO:0072331","signal transduction by p53 class mediator","BP",267,4,0.000287526291734215
"GO:0042254","ribosome biogenesis","BP",297,4,0.000430474374612864
"GO:0006974","cellular response to DNA damage stimulus","BP",854,6,0.000461905905268792
"GO:0006997","nucleus organization","BP",130,3,0.000518364380094483
"GO:0046293","formaldehyde biosynthetic process","BP",1,1,0.00122022647403353
