"","Term","Ont","N","DE","P.DE"
"GO:0019219","regulation of nucleobase-containing compound metabolic process","BP",4140,189,0.000000000000000000000000000000000144810239603354
"GO:0090304","nucleic acid metabolic process","BP",5735,224,0.0000000000000000000000000000000190178290405796
"GO:0009059","macromolecule biosynthetic process","BP",5114,208,0.000000000000000000000000000000109825795104925
"GO:0034645","cellular macromolecule biosynthetic process","BP",4961,203,0.000000000000000000000000000000540273344801382
"GO:0051252","regulation of RNA metabolic process","BP",3822,173,0.00000000000000000000000000000241695481547059
"GO:0097659","nucleic acid-templated transcription","BP",3716,170,0.00000000000000000000000000000304097460138519
"GO:2000112","regulation of cellular macromolecule biosynthetic process","BP",3998,177,0.00000000000000000000000000000514933709761935
"GO:0032774","RNA biosynthetic process","BP",3733,170,0.00000000000000000000000000000533219766227006
"GO:0034654","nucleobase-containing compound biosynthetic process","BP",4278,184,0.00000000000000000000000000000654913847155669
"GO:0010556","regulation of macromolecule biosynthetic process","BP",4138,180,0.0000000000000000000000000000109211038904077
"GO:0019438","aromatic compound biosynthetic process","BP",4351,185,0.0000000000000000000000000000181487751324086
"GO:0006351","transcription, DNA-templated","BP",3668,167,0.0000000000000000000000000000254094796487209
"GO:0018130","heterocycle biosynthetic process","BP",4341,184,0.0000000000000000000000000000442337696148973
"GO:0006139","nucleobase-containing compound metabolic process","BP",6411,232,0.0000000000000000000000000000869187031214274
"GO:0006366","transcription by RNA polymerase II","BP",2818,142,0.00000000000000000000000000014272434864263
